# Информация по метеостанции 259130 Магадан Географические координаты: 59.550,150.783 Первое наблюдение: 03.03.1946 Последнее наблюдение: 31.12.2021;;;;;;;
Дата; Максимальная температура; Минимальная температура;Средняя температура; Атмосферное давление; Скорость ветра; Осадки; Эффективная температура
19.12.1978; -19.0; -24.0; -21.6;9999;2;0; -26.4
20.12.1978; -18.0; -24.0; -19.6;9999;6;4; -26.8
21.12.1978; -18.0; -26.0; -23.0;9999;5;1; -29.8
22.12.1978; -26.0; -30.0; -28.3;9999;1;0; -32.7
23.12.1978; -26.0; -30.0; -26.6;9999;1;0; -30.9
24.12.1978; -25.0; -27.0; -26.4;9999;3;0; -32.0
25.12.1978; -18.0; -22.0; -19.7;9999;6;2; -26.9
26.12.1978; -19.0; -23.0; -21.1;9999;5;2; -27.7
27.12.1978; -21.0; -24.0; -22.9;9999;2;0; -27.7
28.12.1978; -24.0; -28.0; -25.3;9999;3;0; -30.9
29.12.1978; -25.0; -28.0; -26.8;9999;3;0; -32.4
30.12.1978; -20.0; -28.0; -23.3;9999;2;0; -28.1
31.12.1978; -19.0; -24.0; -21.0;9999;2;0; -25.7
01.01.1979; -15.0; -23.0; -18.0;9999;2;0; -22.6
02.01.1979; -8.0; -20.0; -11.1;9999;0;0; -14.0
03.01.1979; -10.0; -14.0; -11.0;9999;4;0; -16.4
04.01.1979; -8.0; -11.0; -8.6;9999;7;0; -15.6
05.01.1979; -8.0; -20.0; -17.9;9999;4;7; -23.7
06.01.1979; -20.0; -30.0; -26.1;9999;5;3; -33.0
07.01.1979; -20.0; -30.0; -25.0;9999;6;0; -32.5
08.01.1979; -13.0; -27.0; -15.8;9999;7;4; -23.4
09.01.1979; -8.0; -16.0; -10.5;9999;7;2; -17.7
10.01.1979; -13.0; -16.0; -15.0;9999;4;6; -20.6
11.01.1979; -16.0; -21.0; -17.9;9999;3;10; -23.0
12.01.1979; -11.0; -21.0; -13.9;9999;5;0; -20.2
13.01.1979; -11.0; -16.0; -13.1;9999;6;0; -20.0
14.01.1979; -15.0; -21.0; -18.0;9999;4;0; -23.9
15.01.1979; -18.0; -22.0; -20.1;9999;1;0; -24.1
16.01.1979; -17.0; -22.0; -19.5;9999;2;0; -24.2
17.01.1979; -15.0; -22.0; -15.9;9999;0;0; -19.1
18.01.1979; -13.0; -17.0; -15.4;9999;2;0; -19.9
19.01.1979; -13.0; -23.0; -17.6;9999;3;0; -22.8
20.01.1979; -23.0; -26.0; -24.9;9999;2;0; -29.8
21.01.1979; -22.0; -26.0; -23.3;9999;1;0; -27.5
22.01.1979; -23.0; -26.0; -24.8;9999;2;0; -29.7
23.01.1979; -24.0; -26.0; -25.3;9999;2;0; -30.2
24.01.1979; -24.0; -27.0; -25.6;9999;2;0; -30.5
25.01.1979; -25.0; -28.0; -27.1;9999;2;0; -32.1
26.01.1979; -27.0; -29.0; -28.3;9999;2;0; -33.4
27.01.1979; -27.0; -29.0; -27.5;9999;2;0; -32.5
28.01.1979; -18.0; -28.0; -20.3;9999;5;0; -26.9
29.01.1979; -15.0; -20.0; -16.1;9999;7;0; -23.8
30.01.1979; -12.0; -17.0; -13.1;9999;8;0; -21.3
31.01.1979; -13.0; -14.0; -13.9;9999;6;1; -20.8
01.02.1979; -14.0; -26.0; -21.8;9999;3;3; -27.1
02.02.1979; -12.0; -26.0; -16.1;9999;6;1; -23.1
03.02.1979; -7.0; -16.0; -8.5;9999;8;0; -16.3
04.02.1979; -7.0; -14.0; -10.3;9999;7;2; -17.5
05.02.1979; -10.0; -16.0; -13.4;9999;2;3; -17.6
06.02.1979; -8.0; -14.0; -10.5;9999;1;1; -13.8
07.02.1979; -7.0; -13.0; -10.0;9999;5;0; -15.9
08.02.1979; -3.0; -11.0; -4.2;9999;8;0; -11.6
09.02.1979; -4.0; -10.0; -6.5;9999;3;1; -10.7
10.02.1979; -9.0; -15.0; -11.9;9999;2;2; -16.0
11.02.1979; -8.0; -15.0; -12.5;9999;2;0; -16.7
12.02.1979; -9.0; -15.0; -12.1;9999;3;0; -17.0
13.02.1979; -11.0; -18.0; -14.8;9999;2;0; -19.2
14.02.1979; -13.0; -19.0; -16.4;9999;2;0; -20.9
15.02.1979; -16.0; -20.0; -17.8;9999;4;0; -23.7
16.02.1979; -12.0; -20.0; -13.1;9999;6;0; -20.0
17.02.1979; -7.0; -19.0; -8.5;9999;8;0; -16.4
18.02.1979; -6.0; -13.0; -9.9;9999;3;0; -14.6
19.02.1979; -9.0; -15.0; -12.3;9999;2;0; -16.5
20.02.1979; -11.0; -18.0; -15.3;9999;3;0; -20.4
21.02.1979; -14.0; -18.0; -15.1;9999;5;0; -21.4
22.02.1979; -9.0; -16.0; -10.3;9999;8;1; -18.2
23.02.1979; -6.0; -14.0; -9.8;9999;3;1; -14.5
24.02.1979; -8.0; -14.0; -11.7;9999;3;0; -16.6
25.02.1979; -6.0; -14.0; -9.3;9999;3;0; -14.0
26.02.1979; -4.0; -11.0; -5.9;9999;3;0; -10.4
27.02.1979; -3.0; -8.0; -6.0;9999;1;0; -9.1
28.02.1979; -6.0; -11.0; -8.4;9999;2;0; -12.3
01.03.1979; -8.0; -13.0; -10.8;9999;2;0; -14.9
02.03.1979; -8.0; -13.0; -9.4;9999;2;0; -13.4
03.03.1979; -12.0; -15.0; -13.5;9999;7;0; -21.1
04.03.1979; -10.0; -15.0; -11.6;9999;8;0; -19.6
05.03.1979; -12.0; -18.0; -15.4;9999;1;1; -19.1
06.03.1979; -10.0; -18.0; -14.6;9999;1;0; -18.3
07.03.1979; -10.0; -20.0; -15.1;9999;2;0; -19.5
08.03.1979; -13.0; -20.0; -17.4;9999;3;0; -22.6
09.03.1979; -13.0; -22.0; -17.9;9999;2;0; -22.5
10.03.1979; -14.0; -22.0; -16.6;9999;3;0; -21.7
11.03.1979; -12.0; -19.0; -16.0;9999;4;0; -21.7
12.03.1979; -11.0; -19.0; -13.3;9999;7;0; -20.8
13.03.1979; -9.0; -15.0; -11.9;9999;6;0; -18.8
14.03.1979; -11.0; -15.0; -13.5;9999;7;0; -21.1
15.03.1979; -11.0; -17.0; -14.5;9999;8;0; -22.8
16.03.1979; -10.0; -17.0; -11.5;9999;8;0; -19.6
17.03.1979; -5.0; -12.0; -7.9;9999;7;0; -15.0
18.03.1979; -7.0; -12.0; -9.3;9999;8;0; -17.2
19.03.1979; -7.0; -14.0; -10.1;9999;4;0; -15.5
20.03.1979; -5.0; -14.0; -9.8;9999;2;0; -13.9
21.03.1979; -5.0; -15.0; -10.3;9999;3;0; -15.1
22.03.1979; -6.0; -16.0; -11.9;9999;2;0; -16.2
23.03.1979; -7.0; -18.0; -12.3;9999;2;0; -16.6
24.03.1979; -8.0; -18.0; -11.9;9999;1;0; -15.5
25.03.1979; -7.0; -15.0; -11.2;9999;3;0; -16.0
26.03.1979; -7.0; -16.0; -11.6;9999;2;0; -15.8
27.03.1979; -8.0; -16.0; -11.6;9999;2;0; -15.8
28.03.1979; -6.0; -15.0; -10.4;9999;2;0; -14.5
29.03.1979; -6.0; -16.0; -11.6;9999;2;0; -15.8
30.03.1979; -6.0; -16.0; -9.9;9999;3;0; -14.7
31.03.1979; -5.0; -13.0; -5.9;9999;5;0; -11.5
01.04.1979; -2.0; -10.0; -6.4;9999;4;0; -11.6
02.04.1979; -5.0; -12.0; -7.8;9999;2;0; -11.7
03.04.1979; -3.0; -12.0; -6.5;9999;3;0; -11.0
04.04.1979; -6.0; -11.0; -8.0;9999;2;1; -11.8
05.04.1979; -4.0; -11.0; -7.9;9999;2;1; -11.7
06.04.1979; -6.0; -14.0; -10.6;9999;5;0; -16.7
07.04.1979; -7.0; -17.0; -11.8;9999;3;0; -16.7
08.04.1979; -9.0; -17.0; -12.4;9999;2;0; -16.7
09.04.1979; -1.0; -17.0; -12.5;9999;7;0; -20.0
10.04.1979; -2.0; -18.0; -5.5;9999;10;0; -14.5
11.04.1979; 0.0; -17.0; -3.7;9999;5;0; -9.3
12.04.1979; 0.0; -9.0; -3.9;9999;3;0; -8.2
13.04.1979; -1.0; -9.0; -4.6;9999;2;0; -8.3
14.04.1979; -1.0; -8.0; -4.8;9999;3;0; -9.1
15.04.1979; 2.0; -9.0; -2.2;9999;7;0; -9.1
16.04.1979; 0.0; -9.0; -3.9;9999;4;0; -8.9
17.04.1979; 0.0; -10.0; -5.1;9999;3;0; -9.5
18.04.1979; -4.0; -13.0; -8.6;9999;6;0; -15.3
19.04.1979; -9.0; -15.0; -12.3;9999;5;0; -18.5
20.04.1979; -10.0; -16.0; -12.5;9999;2;0; -16.8
21.04.1979; -7.0; -16.0; -9.2;9999;2;0; -13.2
22.04.1979; -5.0; -19.0; -8.6;9999;3;0; -13.1
23.04.1979; -3.0; -11.0; -6.0;9999;2;0; -9.8
24.04.1979; -2.0; -9.0; -4.6;9999;3;0; -8.9
25.04.1979; -1.0; -8.0; -4.9;9999;3;0; -9.2
26.04.1979; 0.0; -8.0; -2.2;9999;2;0; -5.5
27.04.1979; 2.0; -3.0; -1.6;9999;2;0; -4.7
28.04.1979; 4.0; -4.0; -0.6;9999;3;0; -4.3
29.04.1979; 2.0; -4.0; -2.1;9999;3;0; -5.9
30.04.1979; 1.0; -4.0; -1.0;9999;3;0; -4.8
01.05.1979; 3.0; -3.0; -0.8;9999;5;0; -6.1
02.05.1979; 5.0; -3.0; 1.1;9999;2;0; -2.1
03.05.1979; 4.0; -4.0; 0.1;9999;2;0; -3.0
04.05.1979; 2.0; -4.0; 0.2;9999;4;0; -4.0
05.05.1979; 1.0; -2.0; -1.0;9999;3;0; -4.6
06.05.1979; 0.0; -2.0; -0.7;9999;2;0; -3.7
07.05.1979; 2.0; -2.0; -0.6;9999;7;2; -7.0
08.05.1979; 2.0; -1.0; 0.7;9999;3;0; -2.9
09.05.1979; 4.0; -1.0; 1.9;9999;3;1; -1.6
10.05.1979; 8.0; 1.0; 3.8;9999;4;1; -0.3
11.05.1979; 7.0; 1.0; 4.2;9999;3;27; 0.8
12.05.1979; 14.0; 1.0; 5.0;9999;2;0; 2.3
13.05.1979; 6.0; 0.0; 3.2;9999;3;0; -0.3
14.05.1979; 14.0; 0.0; 9.0;9999;2;0; 6.3
15.05.1979; 13.0; -1.0; 3.4;9999;2;0; 0.5
16.05.1979; 9.0; -1.0; 4.2;9999;2;0; 1.4
17.05.1979; 3.0; -1.0; 1.2;9999;1;4; -0.8
18.05.1979; 3.0; -1.0; 0.5;9999;3;0; -3.1
19.05.1979; 6.0; -1.0; 2.1;9999;1;2; -0.1
20.05.1979; 5.0; 0.0; 2.5;9999;3;0; -0.9
21.05.1979; 5.0; 0.0; 1.9;9999;4;5; -2.1
22.05.1979; 6.0; 0.0; 2.5;9999;4;32; -1.7
23.05.1979; 8.0; 0.0; 2.4;9999;4;0; -1.8
24.05.1979; 3.0; -1.0; 0.1;9999;5;0; -4.7
25.05.1979; 5.0; -1.0; 1.0;9999;1;0; -1.1
26.05.1979; 2.0; -1.0; -0.4;9999;3;0; -3.9
27.05.1979; 6.0; -1.0; 5.3;9999;3;0; 2.2
28.05.1979; 8.0; 2.0; 5.6;9999;3;0; 2.5
29.05.1979; 11.0; 2.0; 8.1;9999;4;0; 4.3
30.05.1979; 15.0; 5.0; 10.4;9999;5;0; 6.0
31.05.1979; 15.0; 5.0; 8.3;9999;3;0; 5.1
01.06.1979; 17.0; 5.0; 12.2;9999;2;0; 10.0
02.06.1979; 16.0; 3.0; 8.3;9999;2;0; 6.0
03.06.1979; 11.0; 3.0; 7.2;9999;3;0; 4.0
04.06.1979; 11.0; 3.0; 7.1;9999;3;0; 3.8
05.06.1979; 8.0; 3.0; 5.3;9999;4;3; 1.5
06.06.1979; 13.0; 4.0; 9.6;9999;2;1; 7.1
07.06.1979; 14.0; 5.0; 8.9;9999;2;0; 6.6
08.06.1979; 12.0; 5.0; 10.3;9999;3;0; 7.4
09.06.1979; 17.0; 8.0; 11.4;9999;2;0; 9.2
10.06.1979; 14.0; 7.0; 9.3;9999;3;0; 6.5
11.06.1979; 11.0; 4.0; 6.2;9999;3;0; 3.5
12.06.1979; 7.0; 4.0; 5.7;9999;2;0; 3.5
13.06.1979; 10.0; 5.0; 7.5;9999;3;0; 4.8
14.06.1979; 14.0; 4.0; 9.0;9999;3;0; 6.4
15.06.1979; 12.0; 4.0; 8.8;9999;4;0; 5.5
16.06.1979; 10.0; 5.0; 7.0;9999;3;0; 4.4
17.06.1979; 14.0; 5.0; 8.0;9999;3;2; 5.6
18.06.1979; 10.0; 4.0; 6.9;9999;6;3; 2.1
19.06.1979; 8.0; 3.0; 6.5;9999;3;16; 3.7
20.06.1979; 7.0; 3.0; 5.6;9999;2;2; 3.5
21.06.1979; 10.0; 4.0; 7.3;9999;1;12; 6.2
22.06.1979; 15.0; 7.0; 10.7;9999;2;1; 9.0
23.06.1979; 19.0; 9.0; 12.7;9999;3;0; 10.5
24.06.1979; 18.0; 10.0; 12.2;9999;2;0; 10.6
25.06.1979; 16.0; 10.0; 13.8;9999;3;0; 11.8
26.06.1979; 22.0; 10.0; 15.0;9999;5;0; 11.4
27.06.1979; 15.0; 10.0; 12.5;9999;6;0; 8.0
28.06.1979; 17.0; 8.0; 11.4;9999;3;4; 9.0
29.06.1979; 14.0; 8.0; 10.1;9999;2;1; 8.3
30.06.1979; 14.0; 7.0; 9.7;9999;3;1; 7.3
01.07.1979; 16.0; 7.0; 13.1;9999;3;1; 11.3
02.07.1979; 18.0; 11.0; 14.1;9999;3;1; 11.9
03.07.1979; 17.0; 8.0; 12.2;9999;3;0; 9.3
04.07.1979; 19.0; 8.0; 14.7;9999;5;0; 11.2
05.07.1979; 20.0; 10.0; 12.8;9999;3;0; 10.5
06.07.1979; 11.0; 7.0; 9.1;9999;4;3; 6.0
07.07.1979; 13.0; 6.0; 8.3;9999;3;1; 5.8
08.07.1979; 10.0; 6.0; 8.1;9999;3;7; 5.7
09.07.1979; 12.0; 7.0; 9.1;9999;3;7; 6.9
10.07.1979; 10.0; 8.0; 8.8;9999;3;6; 6.5
11.07.1979; 13.0; 8.0; 11.5;9999;3;3; 9.6
12.07.1979; 13.0; 8.0; 10.6;9999;2;0; 9.5
13.07.1979; 15.0; 8.0; 11.9;9999;3;0; 10.2
14.07.1979; 15.0; 8.0; 10.6;9999;4;0; 7.9
15.07.1979; 12.0; 8.0; 9.6;9999;3;2; 7.6
16.07.1979; 13.0; 9.0; 10.3;9999;2;1; 9.1
17.07.1979; 15.0; 8.0; 9.9;9999;2;3; 8.5
18.07.1979; 12.0; 8.0; 9.7;9999;1;12; 9.0
19.07.1979; 13.0; 8.0; 9.6;9999;3;6; 7.6
20.07.1979; 12.0; 8.0; 10.0;9999;2;0; 8.7
21.07.1979; 16.0; 7.0; 10.3;9999;2;0; 9.1
22.07.1979; 19.0; 7.0; 11.9;9999;2;0; 10.8
23.07.1979; 15.0; 9.0; 11.9;9999;3;1; 10.0
24.07.1979; 16.0; 9.0; 12.1;9999;3;0; 10.2
25.07.1979; 14.0; 9.0; 11.6;9999;5;0; 8.6
26.07.1979; 11.0; 9.0; 10.1;9999;4;4; 7.6
27.07.1979; 20.0; 9.0; 14.5;9999;1;0; 13.7
28.07.1979; 24.0; 10.0; 13.9;9999;1;0; 13.5
29.07.1979; 12.0; 8.0; 10.0;9999;3;0; 8.0
30.07.1979; 14.0; 8.0; 11.1;9999;2;0; 9.9
31.07.1979; 19.0; 8.0; 15.3;9999;3;0; 13.6
01.08.1979; 23.0; 12.0; 17.3;9999;4;0; 14.3
02.08.1979; 18.0; 10.0; 13.7;9999;4;0; 10.4
03.08.1979; 16.0; 12.0; 13.7;9999;4;0; 10.5
04.08.1979; 18.0; 9.0; 13.1;9999;2;0; 11.5
05.08.1979; 17.0; 9.0; 13.0;9999;4;0; 10.5
06.08.1979; 13.0; 10.0; 11.4;9999;3;0; 9.8
07.08.1979; 13.0; 9.0; 10.3;9999;1;2; 9.8
08.08.1979; 13.0; 9.0; 10.7;9999;2;1; 9.4
09.08.1979; 13.0; 10.0; 11.2;9999;1;1; 10.9
10.08.1979; 13.0; 10.0; 11.9;9999;2;1; 11.1
11.08.1979; 13.0; 10.0; 11.2;9999;7;2; 6.7
12.08.1979; 13.0; 10.0; 11.0;9999;6;38; 7.2
13.08.1979; 13.0; 9.0; 11.2;9999;4;7; 8.8
14.08.1979; 14.0; 9.0; 11.4;9999;1;1; 10.9
15.08.1979; 19.0; 9.0; 12.2;9999;1;4; 11.9
16.08.1979; 16.0; 10.0; 11.6;9999;2;0; 10.1
17.08.1979; 12.0; 9.0; 10.5;9999;3;7; 8.6
18.08.1979; 14.0; 9.0; 11.2;9999;1;1; 10.6
19.08.1979; 17.0; 9.0; 12.5;9999;3;1; 9.9
20.08.1979; 14.0; 9.0; 11.1;9999;2;0; 9.0
21.08.1979; 16.0; 7.0; 10.9;9999;3;0; 8.2
22.08.1979; 16.0; 7.0; 11.1;9999;4;0; 7.7
23.08.1979; 15.0; 7.0; 11.4;9999;4;0; 7.9
24.08.1979; 15.0; 7.0; 11.6;9999;1;0; 10.4
25.08.1979; 19.0; 9.0; 13.4;9999;2;0; 11.3
26.08.1979; 16.0; 5.0; 10.6;9999;2;0; 8.5
27.08.1979; 10.0; 4.0; 6.8;9999;3;0; 4.3
28.08.1979; 20.0; 4.0; 14.3;9999;8;0; 8.4
29.08.1979; 9.0; 7.0; 8.3;9999;9;10; 1.4
30.08.1979; 14.0; 5.0; 9.5;9999;3;0; 6.4
31.08.1979; 12.0; 4.0; 7.5;9999;3;0; 4.5
01.09.1979; 9.0; 4.0; 7.6;9999;4;0; 4.6
02.09.1979; 10.0; 6.0; 8.4;9999;1;1; 7.5
03.09.1979; 11.0; 8.0; 8.8;9999;4;1; 5.7
04.09.1979; 11.0; 7.0; 9.4;9999;4;2; 6.4
05.09.1979; 12.0; 6.0; 8.6;9999;1;0; 7.5
06.09.1979; 12.0; 6.0; 7.8;9999;1;1; 6.8
07.09.1979; 10.0; 7.0; 8.4;9999;1;2; 7.5
08.09.1979; 10.0; 6.0; 8.2;9999;2;0; 6.5
09.09.1979; 9.0; 2.0; 5.7;9999;1;2; 4.1
10.09.1979; 10.0; 2.0; 5.7;9999;2;1; 3.0
11.09.1979; 9.0; 3.0; 5.0;9999;5;1; 0.5
12.09.1979; 8.0; 3.0; 5.3;9999;4;2; 1.5
13.09.1979; 7.0; 4.0; 5.1;9999;2;3; 2.7
14.09.1979; 8.0; 4.0; 6.3;9999;3;2; 3.4
15.09.1979; 10.0; 4.0; 7.0;9999;3;5; 4.2
16.09.1979; 8.0; 5.0; 6.8;9999;1;18; 5.5
17.09.1979; 8.0; 5.0; 6.7;9999;1;1; 5.1
18.09.1979; 14.0; 3.0; 8.6;9999;3;0; 5.3
19.09.1979; 7.0; 2.0; 4.4;9999;3;0; 0.7
20.09.1979; 7.0; 2.0; 4.9;9999;2;0; 1.9
21.09.1979; 9.0; 0.0; 4.5;9999;1;0; 2.1
22.09.1979; 8.0; 0.0; 3.6;9999;3;0; 0.0
23.09.1979; 8.0; -2.0; 3.1;9999;3;0; -0.6
24.09.1979; 6.0; -2.0; 2.8;9999;3;0; -0.8
25.09.1979; 6.0; -1.0; 4.0;9999;2;0; 1.4
26.09.1979; 4.0; 1.0; 2.8;9999;3;10; -0.5
27.09.1979; 6.0; -3.0; 1.5;9999;3;0; -2.5
28.09.1979; 4.0; -3.0; 1.7;9999;2;0; -1.6
29.09.1979; 5.0; -3.0; 0.9;9999;3;0; -3.1
30.09.1979; 3.0; -5.0; -1.2;9999;2;0; -4.7
01.10.1979; 2.0; -5.0; -0.8;9999;2;0; -4.3
02.10.1979; 3.0; -4.0; 0.0;9999;1;0; -2.6
03.10.1979; 4.0; -2.0; 2.5;9999;3;0; -1.1
04.10.1979; 3.0; 1.0; 1.9;9999;2;3; -0.8
05.10.1979; 5.0; 0.0; 2.2;9999;2;2; -0.6
06.10.1979; 3.0; -1.0; 0.7;9999;5;3; -4.2
07.10.1979; 2.0; -1.0; 1.0;9999;11;19; -7.8
08.10.1979; 2.0; -3.0; -0.6;9999;4;1; -5.4
09.10.1979; 3.0; -3.0; 0.4;9999;3;0; -3.5
10.10.1979; 1.0; -4.0; -0.2;9999;3;8; -3.7
11.10.1979; 2.0; -1.0; 0.4;9999;8;4; -6.7
12.10.1979; 1.0; -8.0; -3.4;9999;2;0; -7.1
13.10.1979; -2.0; -9.0; -5.6;9999;2;0; -9.4
14.10.1979; -4.0; -9.0; -6.4;9999;3;0; -10.9
15.10.1979; -1.0; -10.0; -5.5;9999;3;0; -10.0
16.10.1979; -3.0; -10.0; -4.6;9999;1;0; -7.7
17.10.1979; 4.0; -5.0; 0.7;9999;6;7; -4.7
18.10.1979; 0.0; -6.0; -3.1;9999;8;17; -10.4
19.10.1979; 0.0; -11.0; -6.0;9999;2;0; -9.8
20.10.1979; -6.0; -11.0; -6.8;9999;5;0; -12.7
21.10.1979; -3.0; -8.0; -4.6;9999;6;0; -10.9
22.10.1979; 0.0; -6.0; -1.4;9999;10;3; -9.8
23.10.1979; -3.0; -7.0; -5.3;9999;6;6; -11.5
24.10.1979; -6.0; -12.0; -9.0;9999;5;0; -15.0
25.10.1979; -8.0; -13.0; -10.9;9999;7;0; -18.2
26.10.1979; -10.0; -13.0; -11.6;9999;4;0; -17.1
27.10.1979; -9.0; -14.0; -11.0;9999;5;0; -17.1
28.10.1979; -8.0; -14.0; -10.1;9999;6;0; -16.9
29.10.1979; -8.0; -10.0; -9.4;9999;5;0; -15.3
30.10.1979; -8.0; -10.0; -9.3;9999;3;1; -13.8
31.10.1979; -5.0; -10.0; -7.5;9999;4;5; -12.6
01.11.1979; -5.0; -11.0; -7.8;9999;3;13; -12.2
02.11.1979; -8.0; -13.0; -10.3;9999;3;9; -14.9
03.11.1979; -9.0; -15.0; -11.2;9999;3;5; -15.9
04.11.1979; -12.0; -15.0; -14.0;9999;4;0; -19.6
05.11.1979; -7.0; -15.0; -8.4;9999;5;0; -14.3
06.11.1979; -8.0; -13.0; -10.1;9999;11;0; -20.1
07.11.1979; -9.0; -13.0; -9.6;9999;5;0; -15.7
08.11.1979; -8.0; -10.0; -9.0;9999;3;0; -13.7
09.11.1979; -6.0; -12.0; -9.3;9999;1;0; -12.8
10.11.1979; -10.0; -15.0; -13.3;9999;4;0; -18.9
11.11.1979; -11.0; -15.0; -12.0;9999;9;5; -20.7
12.11.1979; -12.0; -16.0; -14.6;9999;7;2; -22.2
13.11.1979; -14.0; -17.0; -15.3;9999;3;8; -20.3
14.11.1979; -15.0; -18.0; -16.3;9999;4;2; -22.1
15.11.1979; -15.0; -20.0; -17.6;9999;3;0; -22.8
16.11.1979; -16.0; -20.0; -18.0;9999;3;0; -23.2
17.11.1979; -16.0; -20.0; -18.1;9999;3;0; -23.3
18.11.1979; -16.0; -20.0; -17.8;9999;3;0; -23.0
19.11.1979; -12.0; -18.0; -14.3;9999;3;0; -19.3
20.11.1979; -13.0; -16.0; -14.4;9999;2;0; -18.7
21.11.1979; -10.0; -16.0; -12.9;9999;3;0; -17.7
22.11.1979; 0.0; -12.0; -5.5;9999;6;4; -11.6
23.11.1979; 0.0; -10.0; -6.2;9999;10;35; -15.0
24.11.1979; -10.0; -21.0; -16.4;9999;5;2; -22.8
25.11.1979; -16.0; -22.0; -18.8;9999;2;0; -23.4
26.11.1979; -14.0; -22.0; -16.6;9999;3;0; -21.7
27.11.1979; -14.0; -20.0; -16.0;9999;3;1; -21.0
28.11.1979; -11.0; -18.0; -12.1;9999;4;4; -17.5
29.11.1979; -10.0; -24.0; -15.8;9999;4;5; -21.5
30.11.1979; -18.0; -24.0; -20.5;9999;4;0; -26.5
01.12.1979; -19.0; -23.0; -21.5;9999;3;0; -26.9
02.12.1979; -18.0; -23.0; -19.3;9999;2;0; -23.9
03.12.1979; -16.0; -21.0; -17.9;9999;1;0; -21.8
04.12.1979; -14.0; -21.0; -16.9;9999;3;1; -22.0
05.12.1979; -18.0; -23.0; -21.5;9999;3;0; -26.9
06.12.1979; -18.0; -23.0; -20.4;9999;4;0; -26.4
07.12.1979; -17.0; -21.0; -18.3;9999;3;0; -23.5
08.12.1979; -17.0; -19.0; -17.8;9999;4;0; -23.6
09.12.1979; -16.0; -19.0; -17.9;9999;3;0; -23.1
10.12.1979; -17.0; -20.0; -18.4;9999;4;0; -24.3
11.12.1979; -10.0; -20.0; -14.1;9999;5;0; -20.4
12.12.1979; -3.0; -16.0; -3.5;9999;6;1; -9.5
13.12.1979; -1.0; -5.0; -2.4;9999;3;0; -6.4
14.12.1979; -5.0; -10.0; -7.5;9999;4;0; -12.7
15.12.1979; -2.0; -10.0; -3.9;9999;6;0; -10.0
16.12.1979; -1.0; -3.0; -2.4;9999;7;2; -8.9
17.12.1979; -1.0; -4.0; -2.9;9999;4;2; -7.5
18.12.1979; -4.0; -8.0; -5.4;9999;3;3; -9.5
19.12.1979; -8.0; -17.0; -12.8;9999;2;2; -17.0
20.12.1979; -15.0; -18.0; -16.9;9999;5;0; -23.4
21.12.1979; -14.0; -18.0; -15.0;9999;9;4; -23.9
22.12.1979; -15.0; -19.0; -17.4;9999;6;1; -24.5
23.12.1979; -18.0; -24.0; -20.3;9999;4;0; -26.3
24.12.1979; -21.0; -25.0; -22.9;9999;3;0; -28.4
25.12.1979; -24.0; -25.0; -24.4;9999;3;0; -29.9
26.12.1979; -24.0; -25.0; -24.3;9999;3;0; -29.8
27.12.1979; -23.0; -25.0; -23.5;9999;3;0; -29.0
28.12.1979; -20.0; -24.0; -21.3;9999;4;0; -27.3
29.12.1979; -18.0; -22.0; -19.5;9999;3;0; -24.8
30.12.1979; -16.0; -20.0; -18.8;9999;1;0; -22.7
31.12.1979; -19.0; -24.0; -22.5;9999;3;0; -27.9
01.01.1980; -17.0; -24.0; -18.8;9999;3;0; -24.1
02.01.1980; -16.0; -20.0; -18.0;9999;3;0; -23.2
03.01.1980; -16.0; -20.0; -17.4;9999;4;0; -23.2
04.01.1980; -12.0; -17.0; -13.3;9999;9;0; -22.1
05.01.1980; -12.0; -14.0; -12.7;9999;13;0; -24.1
06.01.1980; -12.0; -18.0; -14.0;9999;8;7; -22.1
07.01.1980; -16.0; -20.0; -18.4;9999;4;4; -24.2
08.01.1980; -3.0; -20.0; -8.8;9999;7;2; -15.9
09.01.1980; 0.0; -7.0; -0.8;9999;10;1; -9.2
10.01.1980; 2.0; -9.0; 0.5;9999;11;0; -8.4
11.01.1980; 1.0; -3.0; -0.6;9999;10;0; -9.0
12.01.1980; -1.0; -6.0; -2.6;9999;9;0; -10.6
13.01.1980; -5.0; -9.0; -6.2;9999;5;0; -11.9
14.01.1980; -8.0; -14.0; -11.2;9999;4;0; -16.7
15.01.1980; -12.0; -14.0; -13.7;9999;7;0; -21.3
16.01.1980; -10.0; -14.0; -12.8;9999;6;0; -19.7
17.01.1980; -12.0; -18.0; -15.6;9999;3;0; -20.7
18.01.1980; -14.0; -18.0; -15.3;9999;2;0; -19.7
19.01.1980; -14.0; -19.0; -16.5;9999;3;0; -21.6
20.01.1980; -18.0; -23.0; -20.4;9999;2;0; -25.1
21.01.1980; -21.0; -24.0; -23.1;9999;3;0; -28.6
22.01.1980; -17.0; -24.0; -18.5;9999;4;0; -24.4
23.01.1980; -9.0; -18.0; -11.4;9999;5;0; -17.5
24.01.1980; -6.0; -12.0; -7.3;9999;4;0; -12.5
25.01.1980; -8.0; -14.0; -11.7;9999;3;0; -16.6
26.01.1980; -5.0; -14.0; -8.8;9999;4;0; -14.1
27.01.1980; -4.0; -9.0; -5.6;9999;6;0; -11.9
28.01.1980; -4.0; -7.0; -5.1;9999;4;0; -10.0
29.01.1980; -1.0; -7.0; -2.7;9999;6;0; -8.7
